City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
346,Asamankese,GH,5.8601,-0.6635,66.67,91,33,2.51,scattered clouds
347,Grindavik,IS,63.8424,-22.4338,51.75,93,0,9.22,clear sky
348,Mwene-Ditu,CD,-7.0,23.45,71.4,45,97,2.26,overcast clouds
349,Gourcy,BF,13.2167,-2.35,73.89,88,100,15.12,light rain
350,Venado Tuerto,AR,-33.7456,-61.9688,47.77,69,3,8.14,clear sky
351,Denpasar,ID,-8.65,115.2167,79.47,70,87,9.82,overcast clouds
352,Tutoia,BR,-2.7619,-42.2744,77.9,89,92,7.67,overcast clouds
353,Puerto Carreno,CO,6.189,-67.4859,72.75,95,100,2.53,overcast clouds
354,Taicheng,CN,38.731,113.228,74.19,51,7,3.53,clear sky
355,Rognan,NO,67.0953,15.3878,51.94,59,96,7.45,overcast clouds
356,Auki,SB,-8.7676,160.7034,83.34,69,59,4.12,broken clouds
357,Zhuhai,CN,22.2769,113.5678,85.42,75,91,11.23,overcast clouds
358,Shingu,JP,33.7333,135.9833,87.85,56,100,6.85,overcast clouds
359,Pasni,PK,25.2631,63.471,83.32,87,100,8.68,overcast clouds
360,Helena,US,46.5927,-112.0361,82.99,25,0,5.01,clear sky
361,Westport,US,41.1415,-73.3579,84.74,81,0,4.61,clear sky
362,Weihe,CN,32.9952,105.3247,77.04,58,0,3.4,clear sky
363,Paamiut,GL,61.994,-49.6678,44.73,97,100,3.58,overcast clouds
364,Sarahan,IN,31.5167,77.8,66.43,92,93,1.81,overcast clouds
365,Burns Lake,CA,54.2331,-125.7533,63.82,39,4,7.02,clear sky
366,Srednekolymsk,RU,67.45,153.6833,53.13,44,99,6.73,overcast clouds
367,Meulaboh,ID,4.1363,96.1285,80.13,71,45,3.02,scattered clouds
368,Panay,PH,6.4978,124.6383,85.98,70,37,1.39,scattered clouds
369,Pahrump,US,36.2083,-115.9839,103.5,17,0,5.01,clear sky
370,Inhambane,MZ,-23.865,35.3833,67.41,86,0,5.12,clear sky
371,Praya,CV,14.9215,-23.5087,77.54,83,20,4.61,few clouds
372,Lensk,RU,60.7253,114.9278,70.56,63,100,8.86,overcast clouds
373,Baykit,RU,61.67,96.37,61.84,75,91,4.03,overcast clouds
374,Burley,US,42.5357,-113.7928,85.3,26,20,6.91,few clouds
375,Bakchar,RU,57.0186,82.0711,58.53,93,94,6.17,light rain
376,Hami,CN,42.8,93.45,75.52,28,100,11.3,overcast clouds
377,Natal,BR,-5.795,-35.2094,75.42,88,0,10.36,clear sky
378,Half Moon Bay,US,37.4636,-122.4286,78.55,84,34,10.36,scattered clouds
379,Bergerac,FR,44.8333,0.5,66.42,82,62,9.22,broken clouds
380,Isla Mujeres,MX,21.2311,-86.731,84.25,84,24,9.69,few clouds
381,Zhanakorgan,KZ,43.9098,67.2495,88.79,21,0,14.85,clear sky
382,Priargunsk,RU,50.3691,119.1012,80.87,45,0,4.27,clear sky
383,Seddon,AU,-37.8068,144.8916,57.09,65,0,5.75,clear sky
384,Avera,US,33.194,-82.5271,76.51,91,96,8.25,overcast clouds
385,Treinta Y Tres,UY,-33.2333,-54.3833,43.25,94,0,6.13,clear sky
386,Awjilah,LY,29.1081,21.2869,72.46,52,0,10.49,clear sky
387,Udachnyy,RU,66.4167,112.4,50.45,81,97,11.88,overcast clouds
388,Kruisfontein,ZA,-34.0033,24.7314,50.88,92,100,3.94,moderate rain
389,Qostanay,KZ,53.1667,63.5833,71.89,64,0,15.66,clear sky
390,Gisborne,NZ,-38.6533,178.0042,56.57,99,100,5.32,overcast clouds
391,Cockburn Town,TC,21.4612,-71.1419,82.15,78,0,20.76,clear sky
392,Bacolod,PH,10.6667,122.95,84.65,76,21,4.16,few clouds
393,Lisakovsk,KZ,52.5369,62.4936,68.86,68,80,11.65,broken clouds
394,Port Blair,IN,11.6667,92.75,79.25,86,100,15.86,overcast clouds
395,Rocha,UY,-34.4833,-54.3333,41.34,93,1,6.55,clear sky
396,Damghan,IR,36.1683,54.348,80.38,39,0,2.86,clear sky
397,Piney Green,US,34.716,-77.3202,80.53,92,6,6.78,clear sky
398,Nemuro,JP,43.3236,145.575,59.81,90,100,8.3,light rain
399,Tevriz,RU,57.509,72.4042,67.26,70,98,2.39,overcast clouds
400,Khuldabad,IN,20.05,75.1833,70.97,87,96,12.03,overcast clouds
401,Guarapari,BR,-20.6667,-40.4975,68.9,92,1,6.15,clear sky
402,Misratah,LY,32.3754,15.0925,78.39,74,0,3.11,clear sky
403,Helong,CN,42.5397,128.9972,77.0,78,55,2.51,broken clouds
404,Azul,AR,-36.777,-59.8585,47.34,61,64,8.55,broken clouds
405,Oranjemund,NA,-28.55,16.4333,51.49,86,0,12.68,clear sky
406,Batticaloa,LK,7.7102,81.6924,82.04,70,100,3.04,overcast clouds
407,Mecca,SA,21.4267,39.8261,84.92,32,86,4.38,overcast clouds
408,Ebeltoft,DK,56.1944,10.6821,66.63,88,8,0.0,clear sky
409,Bac Lieu,VN,9.285,105.7244,84.78,73,100,13.87,overcast clouds
410,Tarnogskiy Gorodok,RU,60.4997,43.5761,53.42,97,100,10.42,light rain
411,Komsomolskiy,UZ,40.4272,71.7189,83.12,24,0,4.61,clear sky
412,Tazovskiy,RU,67.4667,78.7,55.02,63,3,16.28,clear sky
413,Bilibino,RU,68.0546,166.4372,52.81,51,72,4.25,broken clouds
414,Sale,MA,34.0389,-6.8166,69.75,79,0,4.21,clear sky
415,Eunice,US,30.4944,-92.4176,84.4,73,100,11.07,overcast clouds
416,Sao Joao Da Barra,BR,-21.6403,-41.0511,70.02,92,53,9.19,broken clouds
417,Honningsvag,NO,70.9821,25.9704,51.22,91,100,6.6,overcast clouds
418,Shimoda,JP,34.6667,138.95,84.43,74,80,6.13,broken clouds
419,Kut Chap,TH,17.4257,102.5669,87.4,71,100,4.12,overcast clouds
420,Point Pleasant,US,40.0832,-74.0682,85.05,60,0,5.99,clear sky
421,Council Bluffs,US,41.2619,-95.8608,84.22,53,20,0.0,few clouds
422,Erzin,TR,36.9559,36.2,75.49,67,0,2.42,clear sky
423,Clyde River,CA,70.4692,-68.5914,34.03,100,100,5.75,overcast clouds
424,Nelson Bay,AU,-32.7167,152.15,62.11,68,81,7.0,broken clouds
425,Hare Bay,CA,48.8499,-54.0148,65.55,98,100,15.03,overcast clouds
426,Los Andes,CL,-32.8337,-70.5983,52.02,29,0,5.7,clear sky
427,Jumilla,ES,38.4792,-1.325,71.53,57,0,0.31,clear sky
428,Sobolevo,RU,54.4299,31.8996,55.9,96,69,10.69,broken clouds
429,Broome,US,42.2506,-75.833,75.79,84,58,2.68,broken clouds
430,Korbach,DE,51.2756,8.873,73.36,51,0,4.07,clear sky
431,Haines Junction,CA,60.7522,-137.5108,58.95,55,100,9.22,overcast clouds
432,Le Creusot,FR,46.8071,4.4163,64.2,77,22,1.86,few clouds
433,Kushima,JP,31.4583,131.2333,89.11,66,84,11.72,moderate rain
434,Salinas,US,36.6777,-121.6555,83.01,74,0,13.8,clear sky
435,Billings,US,45.7833,-108.5007,89.37,23,0,4.61,clear sky
436,Qaqortoq,GL,60.7167,-46.0333,49.06,91,100,2.28,overcast clouds
437,Tarko-Sale,RU,64.9225,77.785,62.17,53,2,15.12,clear sky
438,Khorramshahr,IR,30.4397,48.1664,98.44,13,0,7.94,clear sky
439,Husavik,IS,66.0449,-17.3389,46.11,96,100,8.25,overcast clouds
440,Bilma,NE,18.6853,12.9164,88.47,25,5,5.91,clear sky
441,Nabinagar,BD,23.8917,90.9733,86.0,73,98,11.34,overcast clouds
442,Pacific Grove,US,36.6177,-121.9166,70.81,87,40,8.01,scattered clouds
443,Totma,RU,59.9747,42.7642,53.08,98,100,11.68,light rain
444,Pervomayskiy,RU,53.2485,40.2871,54.79,91,27,7.09,scattered clouds
445,Tommot,RU,58.9564,126.2925,72.41,69,100,1.14,overcast clouds
446,Mendoza,AR,-32.8908,-68.8272,44.13,57,0,4.61,clear sky
447,Dehloran,IR,32.6941,47.2679,98.78,11,0,4.34,clear sky
448,Qasigiannguit,GL,68.8193,-51.1922,46.65,89,100,2.04,overcast clouds
449,Surt,LY,31.2089,16.5887,77.4,68,0,4.81,clear sky
450,Taltal,CL,-25.4,-70.4833,58.5,73,22,1.45,few clouds
451,Svetlogorsk,BY,52.6333,29.7333,56.12,96,58,6.44,broken clouds
452,San Cristobal,VE,7.7669,-72.225,69.98,98,100,4.03,overcast clouds
453,Allapalli,IN,19.4167,80.0667,80.35,87,70,4.47,broken clouds
454,Olinda,BR,-8.0089,-34.8553,74.93,78,75,9.22,broken clouds
455,Emporia,US,38.4039,-96.1817,81.52,50,2,9.15,clear sky
456,Padang,ID,-0.9492,100.3543,77.05,72,100,2.55,overcast clouds
457,Maltahohe,NA,-24.8333,16.9833,45.95,66,0,6.91,clear sky
458,Saint-Denis,FR,48.9167,2.3333,73.24,85,100,9.22,light rain
459,Cabo San Lucas,MX,22.8909,-109.9124,88.9,72,40,10.36,scattered clouds
460,Krasnoselkup,RU,65.7,82.4667,58.35,54,87,11.97,overcast clouds
461,Angatuba,BR,-23.4897,-48.4128,60.48,91,98,10.96,overcast clouds
462,Monterey,US,36.2505,-121.2516,92.17,28,0,9.4,clear sky
463,Kemijarvi,FI,66.7131,27.4306,55.13,84,100,7.78,overcast clouds
464,Jizan,SA,17.3333,42.6667,85.14,38,100,3.29,overcast clouds
465,Voh,NC,-20.9667,164.7,77.95,81,100,5.39,overcast clouds
466,Norman Wells,CA,65.282,-126.8329,75.24,31,40,8.05,scattered clouds
467,Sibolga,ID,1.7427,98.7792,84.07,69,97,1.92,overcast clouds
468,Amroha,IN,28.9167,78.4667,88.93,61,26,7.29,scattered clouds
469,Loudi,CN,27.7344,111.9944,87.62,72,100,7.38,overcast clouds
470,Kaitangata,NZ,-46.2817,169.8464,44.74,77,100,5.64,overcast clouds
471,Itarema,BR,-2.9248,-39.9167,78.1,83,42,11.45,scattered clouds
472,Sapouy,BF,11.5544,-1.7736,72.77,86,100,6.98,overcast clouds
473,Ponte San Nicolo,IT,45.3705,11.9211,76.91,63,0,1.99,clear sky
474,Sovetskoye,RU,52.2861,85.4131,65.62,60,39,5.68,scattered clouds
475,Ancud,CL,-41.8697,-73.8203,51.22,95,100,20.31,light rain
476,Tual,ID,-5.6667,132.75,79.77,80,64,18.32,broken clouds
477,Cajamarca,PE,-7.1638,-78.5003,49.87,79,32,6.85,scattered clouds
478,Yulara,AU,-25.2406,130.9889,67.57,26,0,13.67,clear sky
479,Yaqui,MX,27.3667,-110.1667,82.96,60,95,7.61,overcast clouds
480,Kachiry,KZ,53.0675,76.1036,73.69,43,92,5.91,overcast clouds
481,Mayya,RU,61.7333,130.2811,70.92,36,75,6.2,broken clouds
482,Tulsipur,NP,28.131,82.2973,80.67,80,79,2.39,light rain
483,Azogues,EC,-2.7333,-78.8333,55.35,96,88,5.01,overcast clouds
484,La Palma,US,33.8464,-118.0467,92.97,52,40,11.5,scattered clouds
485,Dongsheng,CN,39.8161,109.9776,73.62,37,36,3.36,scattered clouds
486,Barcelona,ES,41.3888,2.159,80.33,69,0,9.22,clear sky
487,Rozhyshche,UA,50.9154,25.2691,58.12,90,100,5.12,overcast clouds
488,Banjarmasin,ID,-3.3244,114.591,87.49,60,13,3.89,few clouds
489,Fort Abbas,PK,29.1925,72.8536,93.96,55,6,15.7,clear sky
490,Onega,RU,63.9061,38.1404,57.6,98,100,7.56,overcast clouds
491,Uige,AO,-7.6087,15.0613,60.51,89,4,0.87,clear sky
492,Belyy Yar,RU,53.6039,91.3903,64.29,70,0,4.47,clear sky
493,Trinidad,BO,-14.8333,-64.9,71.94,56,5,3.18,clear sky
494,Luangwa,ZM,-15.6167,30.4167,62.6,77,28,3.67,scattered clouds
495,Llanes,ES,43.4198,-4.7549,68.2,85,100,9.44,overcast clouds
496,Queanbeyan,AU,-35.35,149.2333,52.61,62,100,9.22,overcast clouds
497,Seoul,KR,37.5683,126.9778,87.19,66,75,8.05,haze
498,Chokurdakh,RU,70.6333,147.9167,50.45,56,100,7.27,overcast clouds
499,Ciudad Real,ES,39.0,-4.0,73.06,27,0,4.0,clear sky
500,Maroantsetra,MG,-15.4333,49.7333,64.04,90,32,3.31,light rain
501,Ponta Delgada,PT,37.7333,-25.6667,74.5,94,75,6.91,broken clouds
502,Kiama,AU,-34.6833,150.8667,56.37,92,62,5.01,light rain
503,Gold Coast,AU,-28.0,153.4333,64.9,99,99,20.07,overcast clouds
504,Vidalia,US,32.2177,-82.4135,73.35,94,0,6.91,clear sky
505,Fairbanks,US,64.8378,-147.7164,55.36,89,100,5.75,light rain
506,Inta,RU,66.0317,60.1659,67.82,51,4,16.82,clear sky
507,Korla,CN,41.7597,86.1469,78.98,28,49,17.87,scattered clouds
508,Vanderhoof,CA,54.0166,-124.0198,66.99,51,9,4.52,clear sky
509,Siquijor,PH,9.2142,123.515,84.11,75,66,3.06,broken clouds
510,Barreiras,BR,-12.1528,-44.99,69.15,50,31,4.47,scattered clouds
511,Sungaipenuh,ID,-2.0833,101.3833,77.13,59,56,3.78,broken clouds
512,Oriximina,BR,-1.7656,-55.8661,73.98,93,50,4.5,scattered clouds
513,Nerchinskiy Zavod,RU,51.3088,119.61,78.33,58,0,5.61,clear sky
514,Tongren,CN,27.7172,109.1853,84.81,80,100,5.57,overcast clouds
515,Yarada,IN,17.65,83.2667,82.72,83,75,4.61,drizzle
516,Punalur,IN,9.0,76.9333,78.39,85,100,6.04,overcast clouds
517,Northport,US,33.229,-87.5772,85.82,80,20,6.91,few clouds
518,Dawlatabad,AF,36.4141,64.9053,86.59,19,0,13.73,clear sky
519,Lahij,YE,13.1667,44.5833,83.44,50,100,3.89,overcast clouds
520,Dzaoudzi,YT,-12.7887,45.2699,76.89,65,75,18.41,broken clouds
521,Columbus,US,39.9612,-82.9988,79.2,83,0,3.13,clear sky
522,Sisimiut,GL,66.9395,-53.6735,44.94,87,88,3.06,overcast clouds
523,La Concordia,NI,13.1953,-86.1667,66.31,94,80,6.04,broken clouds
524,Kalmunai,LK,7.4167,81.8167,82.78,71,100,2.95,overcast clouds
525,Palora,EC,-1.7,-77.9333,63.95,97,100,2.84,light rain
526,Vestmannaeyjar,IS,63.4427,-20.2734,51.19,86,75,14.65,broken clouds
527,Alekseyevsk,RU,57.8406,108.3492,60.17,96,100,6.62,overcast clouds
528,Betioky,MG,-23.7167,44.3833,61.65,64,0,9.51,clear sky
529,Hirara,JP,24.8,125.2833,89.46,74,40,18.41,scattered clouds
530,Ojinaga,MX,29.5667,-104.4167,100.42,19,0,5.75,clear sky
531,Angra Dos Reis,BR,-23.0067,-44.3181,68.79,91,60,2.73,broken clouds
532,Hokitika,NZ,-42.7167,170.9667,49.6,87,89,6.85,overcast clouds
533,Cradock,ZA,-32.1642,25.6192,50.34,92,98,4.14,overcast clouds
534,Maragogi,BR,-9.0122,-35.2225,73.24,82,0,8.97,clear sky
535,Rincon,US,32.296,-81.2354,71.46,93,34,4.63,scattered clouds
536,Sitka,US,57.0531,-135.33,55.29,88,100,10.36,overcast clouds
537,Dingli,MT,35.8614,14.3822,75.81,78,0,2.3,clear sky
538,Saint-Augustin,CA,51.226,-58.6502,53.91,94,100,21.7,overcast clouds
539,Whitefish,US,48.4111,-114.3376,80.2,47,0,5.82,clear sky
540,Buta,CD,2.7858,24.73,68.07,99,100,0.31,overcast clouds
541,Lakewood,US,39.7047,-105.0814,83.79,44,29,3.0,scattered clouds
542,Chabahar,IR,25.2919,60.643,85.14,80,98,7.85,overcast clouds
543,Rajsamand,IN,25.0667,73.8833,78.31,80,100,10.18,overcast clouds
544,Kroya,ID,-7.6331,109.2461,81.52,71,85,3.42,overcast clouds
545,Chapais,CA,49.7834,-74.8492,53.92,80,20,5.32,few clouds
546,Kiunga,PG,-6.1219,141.2906,78.46,95,89,3.15,overcast clouds
547,Medicine Hat,CA,50.0501,-110.6683,81.03,49,20,8.05,few clouds
548,Bonavista,CA,48.6499,-53.1147,59.94,98,100,25.95,moderate rain
549,Ust-Kulom,RU,61.6864,53.6902,58.57,97,100,5.66,light rain
550,Xinqing,CN,48.2333,129.5,77.47,67,71,2.95,broken clouds
551,Mayumba,GA,-3.432,10.6554,70.38,94,100,4.0,overcast clouds
552,Xometla,MX,19.65,-98.8833,65.86,65,39,4.7,scattered clouds
553,Mizan Teferi,ET,6.9833,35.5833,61.2,87,100,2.44,overcast clouds
554,Gunjur,GM,13.2019,-16.7339,77.07,94,40,3.44,scattered clouds
555,Chimbote,PE,-9.0853,-78.5783,61.29,88,38,8.32,scattered clouds
556,Hamilton,US,39.1834,-84.5333,79.84,78,0,5.75,clear sky
557,Arbazh,RU,57.6804,48.3065,55.74,88,29,10.36,scattered clouds
558,Kudat,MY,6.8837,116.8477,87.73,74,20,5.01,few clouds
559,Dimitrovgrad,RU,54.2139,49.6184,59.4,75,21,7.87,few clouds
560,Alto Araguaia,BR,-17.3147,-53.2153,63.99,37,15,3.24,few clouds
561,Ahuimanu,US,21.4447,-157.8378,85.71,71,40,13.8,moderate rain
562,Vuktyl,RU,63.8567,57.3094,69.26,55,17,14.88,few clouds
563,Chatakonda,IN,17.55,80.65,83.25,78,100,7.38,overcast clouds
564,Ocho Rios,JM,18.4025,-77.1048,79.9,83,46,8.95,scattered clouds
565,Virginia Beach,US,36.8529,-75.978,83.01,86,75,4.61,broken clouds
566,Katsuura,JP,35.1333,140.3,82.76,78,90,3.67,overcast clouds
567,Tamworth,GB,52.634,-1.6959,71.92,82,69,11.54,broken clouds
568,Sayat,TM,38.7839,63.8803,84.07,21,0,24.74,clear sky
569,Elko,US,41.0002,-115.5012,78.82,46,66,13.0,broken clouds
570,Mehamn,NO,71.0357,27.8492,51.75,100,100,2.3,light rain
571,Royan,FR,45.6285,-1.0281,66.78,86,81,10.67,broken clouds
572,Panama City,PA,8.9936,-79.5197,80.29,91,40,4.61,scattered clouds
573,Cap Malheureux,MU,-19.9842,57.6142,67.46,72,56,10.0,light rain
574,Havelock,US,34.8791,-76.9013,81.95,89,20,5.99,few clouds
575,Verkh-Usugli,RU,52.7,115.1667,80.85,42,99,5.35,overcast clouds
576,Hohhot,CN,40.8106,111.6522,75.49,50,0,4.47,clear sky
577,Muros,ES,42.7762,-9.0603,65.08,90,90,4.12,overcast clouds
578,Mugla,TR,37.2303,28.3557,62.87,57,0,5.57,clear sky
579,Atbasar,KZ,51.8,68.3333,73.74,40,100,16.58,overcast clouds
580,Gat,IL,31.61,34.7642,80.4,73,0,2.73,clear sky
581,Fort Wayne,US,41.1306,-85.1289,78.06,88,2,6.78,clear sky
582,Dhidhdhoo,MV,6.8833,73.1,79.97,79,100,19.84,overcast clouds
583,Gayeri,BF,12.6497,0.4931,74.41,82,86,10.4,overcast clouds
584,Sinegorskiy,RU,48.0139,40.8447,63.59,50,1,3.62,clear sky
585,Dourbali,TD,11.8091,15.8632,74.91,76,100,8.1,overcast clouds
586,Obo,CF,5.3998,26.4869,66.54,99,100,1.68,light rain
587,Kharabali,RU,47.4196,47.2568,66.58,56,7,6.13,clear sky
588,Maarianhamina,AX,60.0973,19.9348,44.46,100,0,1.14,clear sky
589,Vung Tau,VN,10.346,107.0843,81.3,81,100,8.39,moderate rain
590,Alta Floresta,BR,-9.8756,-56.0861,69.28,41,0,2.55,clear sky
591,Tateyama,JP,34.9833,139.8667,87.1,76,69,4.25,broken clouds
592,Dalvik,IS,65.9702,-18.5286,51.73,97,100,7.58,overcast clouds
593,Kvarkeno,RU,52.0833,59.725,67.82,64,49,11.48,scattered clouds
594,Bahia Honda,CU,22.9036,-83.1592,79.52,86,0,9.28,clear sky
595,Petatlan,MX,17.5167,-101.2667,79.72,90,48,3.53,scattered clouds
596,Velyka Mykhaylivka,UA,47.0794,29.8514,63.21,63,17,5.99,few clouds
597,Mahibadhoo,MV,3.7833,72.9667,81.86,72,100,11.07,light rain
598,Shache,CN,38.4167,77.2406,84.7,21,0,2.44,clear sky
599,Zhangye,CN,38.9342,100.4517,84.92,17,3,10.2,clear sky
600,High Level,CA,58.5169,-117.136,60.91,88,75,5.75,light intensity shower rain
601,Senno,RU,59.5336,33.9167,54.27,96,67,7.81,broken clouds
602,Katangli,RU,51.7102,143.2326,56.89,86,100,14.36,overcast clouds
603,Riacho De Santana,BR,-13.6092,-42.9389,66.24,70,82,7.11,broken clouds
604,Upata,VE,8.0086,-62.3989,72.19,96,100,2.17,overcast clouds
605,Edd,ER,13.9297,41.6925,91.65,50,100,5.37,overcast clouds
606,Amberley,US,39.2048,-84.428,79.16,76,0,1.01,clear sky
607,Sharqpur,PK,31.4633,74.1,89.73,48,45,4.41,scattered clouds
608,Aktau,KZ,43.65,51.2,81.18,44,8,23.58,clear sky
609,Sao Jose Dos Pinhais,BR,-25.5347,-49.2064,59.25,72,100,4.61,mist
610,Sucua,EC,-2.4667,-78.1667,65.46,96,96,2.57,light rain
611,Svilengrad,BG,41.7667,26.2,59.77,77,0,6.06,clear sky
612,Bardiyah,LY,31.7561,25.0865,74.37,72,0,8.46,clear sky
613,Guerrero Negro,MX,27.9769,-114.0611,71.04,75,4,13.42,clear sky
614,Linguere,SN,15.3953,-15.1193,81.46,73,55,10.94,broken clouds
615,Caravelas,BR,-17.7125,-39.2481,69.69,90,7,4.29,clear sky
616,Nanakuli,US,21.3906,-158.1547,85.95,51,75,13.8,broken clouds
617,Navirai,BR,-23.065,-54.1906,72.07,70,81,6.31,broken clouds
618,Saint-Joseph,RE,-21.3667,55.6167,69.21,75,21,18.59,few clouds
619,Havoysund,NO,70.9963,24.6622,52.03,91,100,2.75,overcast clouds
620,Takoradi,GH,4.8845,-1.7554,72.86,77,73,6.85,broken clouds
621,Qurayyat,SA,31.3318,37.3428,78.98,47,0,16.11,clear sky
622,Ola,RU,59.5833,151.2833,58.78,86,57,8.72,broken clouds
623,Altagracia De Orituco,VE,9.8601,-66.3814,70.88,96,58,1.92,broken clouds
624,Piacabucu,BR,-10.4056,-36.4344,72.21,83,5,7.14,clear sky
625,Ondangwa,NA,-17.9167,15.95,52.63,39,0,10.58,clear sky
626,Laguna,US,38.421,-121.4238,96.76,15,0,10.36,clear sky
627,Elizabeth City,US,36.2946,-76.2511,82.0,85,27,1.99,scattered clouds
628,San Joaquin,US,37.9333,-121.3011,95.18,13,0,10.0,clear sky
629,Hualmay,PE,-11.0964,-77.6139,61.83,83,55,9.42,broken clouds
630,Plettenberg Bay,ZA,-34.0527,23.3716,54.03,84,100,7.07,overcast clouds
631,Morondava,MG,-20.2833,44.2833,66.54,60,0,7.4,clear sky
632,Lyaskelya,RU,61.7667,31.0167,52.63,91,30,11.7,scattered clouds
633,Porto Nacional,BR,-10.7081,-48.4172,73.4,45,1,0.27,clear sky
634,Bairiki,KI,1.3292,172.9752,84.2,79,75,12.66,broken clouds
635,Polyarnyy,RU,69.1989,33.4478,54.05,88,100,12.15,overcast clouds
636,Gandevi,IN,20.8167,72.9833,82.29,87,98,9.66,overcast clouds
637,Kyra,RU,49.5776,111.9753,79.63,38,98,5.28,overcast clouds
638,Palmaner,IN,13.2,78.75,79.83,62,96,7.67,overcast clouds
639,Mwinilunga,ZM,-11.7358,24.4293,54.63,64,6,3.2,clear sky
640,Severo-Yeniseyskiy,RU,60.3725,93.0408,52.84,97,100,4.81,light rain
641,Bandarbeyla,SO,9.4942,50.8122,77.74,62,90,30.31,overcast clouds
642,Juba,SS,4.8517,31.5825,66.87,96,87,1.14,light rain
643,Vitim,RU,59.4511,112.5578,79.43,47,26,2.39,scattered clouds
644,Kirakira,SB,-10.4544,161.9205,84.47,70,17,6.55,few clouds
645,Houma,US,29.5958,-90.7195,84.0,84,0,4.61,clear sky
646,Lufilufi,WS,-13.8745,-171.5986,82.18,76,14,21.72,few clouds
647,Ovalle,CL,-30.5983,-71.2003,58.89,59,0,1.07,clear sky
648,Madhupur,IN,24.25,86.65,89.74,56,100,6.62,overcast clouds
649,Cairns,AU,-16.9167,145.7667,82.06,61,40,10.36,scattered clouds
650,Deogarh,IN,21.5333,84.7333,83.88,71,78,6.62,broken clouds
651,Moses Lake,US,47.1301,-119.2781,92.08,19,0,9.22,clear sky
652,Araouane,ML,18.9048,-3.5265,88.34,40,95,3.42,overcast clouds
653,Dong Xoai,VN,11.5333,106.9167,78.24,93,100,5.32,overcast clouds
654,Porto Novo,BJ,6.4965,2.6036,72.5,84,35,5.5,scattered clouds
655,Vila Velha,BR,-20.3297,-40.2925,68.95,94,0,3.44,clear sky
656,Athabasca,CA,54.7169,-113.2854,61.99,57,72,11.5,broken clouds
657,Kaithal,IN,29.8,76.3833,92.05,58,0,7.36,clear sky
658,Songea,TZ,-10.6833,35.65,52.63,94,2,1.92,clear sky
659,Muncar,ID,-8.4333,114.3333,80.37,68,61,8.41,broken clouds
660,Merauke,ID,-8.4667,140.3333,79.79,79,100,14.18,overcast clouds
661,Beatrice,US,40.2681,-96.747,81.45,78,0,4.61,clear sky
662,Hays,US,30.0502,-98.0336,90.3,62,0,5.99,clear sky
663,Cocorit,MX,27.5833,-109.9667,86.72,62,100,11.95,overcast clouds
664,Izmir,TR,38.4622,27.0923,76.51,56,0,19.57,clear sky
665,Emmett,US,43.8735,-116.4993,98.49,11,0,6.55,clear sky
666,Yumen,CN,40.2833,97.2,78.03,23,94,15.26,overcast clouds
667,Catamarca,AR,-28.4696,-65.7852,52.77,60,9,1.01,clear sky
668,Oranjestad,AW,12.524,-70.027,80.55,83,20,16.11,few clouds
669,Kieta,PG,-6.2167,155.6333,83.14,72,46,5.39,light rain
670,Muriwai Beach,NZ,-36.8167,174.45,60.42,83,11,11.03,few clouds
671,San Angelo,US,31.4638,-100.437,101.1,23,100,8.99,overcast clouds
672,Krasnyy Chikoy,RU,50.3643,108.7512,62.53,85,75,7.78,broken clouds
673,Wajid,SO,3.8093,43.2471,68.45,80,85,18.81,overcast clouds
674,Kropotkin,RU,45.4375,40.5756,62.35,82,10,4.99,clear sky
675,Zverinogolovskoye,RU,54.4586,64.8542,68.31,89,97,10.69,overcast clouds
676,Montrose,US,38.4166,-108.2673,80.17,40,61,5.14,broken clouds
677,Zeya,RU,53.75,127.2667,79.45,51,100,2.39,overcast clouds
678,Carauari,BR,-4.8828,-66.8958,76.28,74,71,0.29,broken clouds
679,Dunedin,NZ,-45.8742,170.5036,44.4,86,100,6.33,overcast clouds
680,Scarborough,GB,54.2797,-0.4044,73.17,64,80,15.1,broken clouds
681,Marawi,PH,7.9986,124.2928,82.58,61,36,3.09,scattered clouds
682,Abu Dhabi,AE,24.4667,54.3667,95.02,50,0,10.36,clear sky
683,Bundaberg,AU,-24.85,152.35,69.22,72,95,7.0,overcast clouds
684,Bima,ID,-8.4667,118.7167,87.89,45,3,4.97,clear sky
685,Deputatskiy,RU,69.3,139.9,33.35,99,100,3.29,light snow
686,Kumeny,RU,58.1089,49.9161,55.76,87,44,12.93,scattered clouds
687,Barra,BR,-11.0894,-43.1417,72.18,59,0,9.06,clear sky
